Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_0_31,VGND,li1,31.5100,11.1710,0.000002
TAP_TAPCELL_ROW_0_30,VGND,li1,18.6300,11.1710,0.000001
PHY_EDGE_ROW_14_Left_29,VGND,li1,6.2100,48.9600,0.000000
PHY_EDGE_ROW_13_Left_28,VGND,li1,6.2100,48.9600,0.000000
PHY_EDGE_ROW_12_Left_27,VGND,li1,6.2100,43.5200,0.000000
PHY_EDGE_ROW_11_Left_26,VGND,li1,6.2100,43.5200,0.000000
PHY_EDGE_ROW_10_Left_25,VGND,li1,6.2100,38.0800,0.000000
PHY_EDGE_ROW_9_Left_24,VGND,li1,6.2100,38.0800,0.000000
PHY_EDGE_ROW_8_Left_23,VGND,li1,6.2100,32.6400,0.000001
PHY_EDGE_ROW_7_Left_22,VGND,li1,6.2100,32.6400,0.000001
PHY_EDGE_ROW_6_Left_21,VGND,li1,6.2100,27.2000,0.000000
PHY_EDGE_ROW_5_Left_20,VGND,li1,6.2100,27.2000,0.000000
PHY_EDGE_ROW_4_Left_19,VGND,li1,6.2100,21.7600,0.000000
PHY_EDGE_ROW_3_Left_18,VGND,li1,6.2100,21.7600,0.000000
PHY_EDGE_ROW_2_Left_17,VGND,li1,6.2100,16.3200,0.000000
PHY_EDGE_ROW_1_Left_16,VGND,li1,6.2100,16.3200,0.000000
PHY_EDGE_ROW_0_Left_15,VGND,li1,6.2100,10.8800,0.000001
PHY_EDGE_ROW_14_Right_14,VGND,li1,58.6500,48.9600,0.000000
PHY_EDGE_ROW_13_Right_13,VGND,li1,58.6500,48.9600,0.000000
PHY_EDGE_ROW_12_Right_12,VGND,li1,58.6500,43.5200,0.000000
PHY_EDGE_ROW_11_Right_11,VGND,li1,58.6500,43.5200,0.000000
PHY_EDGE_ROW_10_Right_10,VGND,li1,58.6500,38.0800,0.000000
PHY_EDGE_ROW_9_Right_9,VGND,li1,58.6500,38.0800,0.000000
PHY_EDGE_ROW_8_Right_8,VGND,li1,58.6500,32.6400,0.000000
PHY_EDGE_ROW_7_Right_7,VGND,li1,58.6500,32.6400,0.000000
PHY_EDGE_ROW_6_Right_6,VGND,li1,58.6500,27.2000,0.000000
PHY_EDGE_ROW_5_Right_5,VGND,li1,58.6500,27.2000,0.000000
PHY_EDGE_ROW_4_Right_4,VGND,li1,58.6500,21.7600,0.000000
PHY_EDGE_ROW_3_Right_3,VGND,li1,58.6500,21.7600,0.000000
PHY_EDGE_ROW_2_Right_2,VGND,li1,58.6500,16.3200,0.000000
PHY_EDGE_ROW_1_Right_1,VGND,li1,58.6500,16.3200,0.000000
PHY_EDGE_ROW_0_Right_0,VGND,li1,58.6500,10.8800,0.000001
_0_,VGND,li1,10.8100,32.6400,0.000001
