Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_1_113,VGND,li1,60.2600,16.3200,0.000015
FILLER_1_111,VGND,li1,56.8100,16.3200,0.000015
FILLER_1_103,VGND,li1,54.7400,16.3200,0.000015
FILLER_1_91,VGND,li1,50.1400,16.3200,0.000015
FILLER_1_79,VGND,li1,44.6200,16.3200,0.000015
FILLER_1_61,VGND,li1,33.8100,16.3200,0.000013
FILLER_1_57,VGND,li1,32.6600,16.3200,0.000013
FILLER_1_44,VGND,li1,28.5200,16.3200,0.000012
FILLER_1_27,VGND,li1,20.7000,16.3200,0.000013
FILLER_1_15,VGND,li1,15.1800,16.3200,0.000016
FILLER_1_3,VGND,li1,9.6600,16.3200,0.000016
FILLER_0_137,VGND,li1,69.0000,10.8800,0.000002
FILLER_0_125,VGND,li1,65.7800,10.8800,0.000002
FILLER_0_113,VGND,li1,60.2600,10.8800,0.000002
FILLER_0_109,VGND,li1,56.3500,10.8800,0.000002
FILLER_0_97,VGND,li1,52.9000,10.8800,0.000002
FILLER_0_85,VGND,li1,47.3800,10.8800,0.000002
FILLER_0_81,VGND,li1,43.4700,10.8800,0.000002
FILLER_0_73,VGND,li1,40.9400,10.8800,0.000002
FILLER_0_63,VGND,li1,34.7300,10.8800,0.000001
FILLER_0_57,VGND,li1,32.2000,10.8800,0.000001
FILLER_0_53,VGND,li1,30.5900,10.8800,0.000001
FILLER_0_41,VGND,li1,27.1400,10.8800,0.000001
FILLER_0_34,VGND,li1,21.6200,10.8800,0.000001
FILLER_0_27,VGND,li1,18.1700,10.8800,0.000001
FILLER_0_21,VGND,li1,15.4100,10.8800,0.000001
FILLER_0_15,VGND,li1,13.8000,10.8800,0.000001
FILLER_0_3,VGND,li1,9.6600,10.8800,0.000001
ANTENNA_input9_A,VGND,li1,8.7400,65.2800,0.000015
ANTENNA_input8_A,VGND,li1,8.7400,43.5200,0.000094
ANTENNA_input7_A,VGND,li1,8.7400,32.6400,0.000010
ANTENNA_input6_A,VGND,li1,8.7400,43.5200,0.000094
ANTENNA_input5_A,VGND,li1,10.5800,54.4000,0.000023
ANTENNA_input4_A,VGND,li1,8.7400,48.9600,0.000013
ANTENNA_input3_A,VGND,li1,19.3200,10.8800,0.000001
ANTENNA_input2_A,VGND,li1,16.1000,10.8800,0.000001
ANTENNA_input1_A,VGND,li1,22.5400,10.8800,0.000001
ANTENNA_clkbuf_0_clk_A,VGND,li1,34.5000,43.5200,0.000145
hold16,VGND,li1,35.4200,16.3200,0.000013
hold15,VGND,li1,66.7000,21.7600,0.000067
hold14,VGND,li1,67.6200,54.4000,0.000038
hold13,VGND,li1,66.7000,65.2800,0.000028
hold12,VGND,li1,67.6200,27.2000,0.000030
hold11,VGND,li1,56.1200,70.7200,0.000031
hold10,VGND,li1,67.6200,43.5200,0.000214
hold9,VGND,li1,20.7000,21.7600,0.000026
hold8,VGND,li1,16.1000,32.6400,0.000009
hold7,VGND,li1,15.1800,59.8400,0.000008
hold6,VGND,li1,24.3800,65.2800,0.000010
hold5,VGND,li1,12.8800,59.8400,0.000008
hold4,VGND,li1,12.4200,70.7200,0.000024
hold3,VGND,li1,65.7800,43.5200,0.000214
hold2,VGND,li1,15.1800,21.7600,0.000027
hold1,VGND,li1,11.0400,43.5200,0.000093
clkload0,VGND,li1,49.6800,43.5200,0.000208
clkbuf_1_1__f_clk,VGND,li1,52.9000,43.5200,0.000214
clkbuf_1_0__f_clk,VGND,li1,27.1400,43.5200,0.000107
clkbuf_0_clk,VGND,li1,39.5600,43.5200,0.000169
fanout68,VGND,li1,17.7100,21.7600,0.000027
fanout67,VGND,li1,37.4900,27.2000,0.000018
fanout66,VGND,li1,36.5700,21.7600,0.000042
fanout65,VGND,li1,11.7300,27.2000,0.000013
fanout64,VGND,li1,43.0100,16.3200,0.000015
fanout63,VGND,li1,14.0300,43.5200,0.000093
fanout62,VGND,li1,32.4300,43.5200,0.000132
fanout61,VGND,li1,17.2500,43.5200,0.000093
fanout60,VGND,li1,21.8500,43.5200,0.000092
fanout59,VGND,li1,30.5900,32.6400,0.000008
fanout58,VGND,li1,20.4700,43.5200,0.000092
fanout57,VGND,li1,17.2500,59.8400,0.000008
fanout56,VGND,li1,13.3400,38.0800,0.000027
fanout55,VGND,li1,21.1600,59.8400,0.000008
fanout54,VGND,li1,37.0300,38.0800,0.000034
fanout53,VGND,li1,39.7900,38.0800,0.000037
fanout52,VGND,li1,34.0400,70.7200,0.000023
fanout51,VGND,li1,45.7700,70.7200,0.000029
fanout50,VGND,li1,30.5900,70.7200,0.000022
fanout49,VGND,li1,19.5500,32.6400,0.000009
fanout48,VGND,li1,51.2900,27.2000,0.000025
fanout47,VGND,li1,20.9300,48.9600,0.000012
fanout46,VGND,li1,49.4500,21.7600,0.000060
fanout45,VGND,li1,60.9500,21.7600,0.000067
fanout44,VGND,li1,46.2300,27.2000,0.000023
fanout43,VGND,li1,51.7500,43.5200,0.000214
fanout42,VGND,li1,53.1300,54.4000,0.000034
fanout41,VGND,li1,49.4500,65.2800,0.000023
fanout40,VGND,li1,43.9300,70.7200,0.000028
fanout39,VGND,li1,29.9000,21.7600,0.000032
fanout38,VGND,li1,56.3500,54.4000,0.000035
fanout37,VGND,li1,57.7300,54.4000,0.000036
fanout36,VGND,li1,28.2900,65.2800,0.000011
fanout35,VGND,li1,30.5900,54.4000,0.000019
fanout34,VGND,li1,32.8900,38.0800,0.000028
fanout33,VGND,li1,35.6500,70.7200,0.000024
fanout32,VGND,li1,48.0700,54.4000,0.000032
fanout31,VGND,li1,28.7500,27.2000,0.000013
fanout30,VGND,li1,12.6500,43.5200,0.000093
fanout29,VGND,li1,15.4100,43.5200,0.000093
fanout28,VGND,li1,22.3100,21.7600,0.000025
fanout27,VGND,li1,16.7900,54.4000,0.000020
fanout26,VGND,li1,20.9300,27.2000,0.000011
output25,VGND,li1,23.9200,76.1600,0.000000
output24,VGND,li1,7.8200,70.7200,0.000024
output23,VGND,li1,7.8200,59.8400,0.000008
output22,VGND,li1,7.8200,54.4000,0.000023
output21,VGND,li1,7.8200,38.0800,0.000029
output20,VGND,li1,7.8200,32.6400,0.000011
output19,VGND,li1,7.8200,27.2000,0.000013
output18,VGND,li1,7.8200,21.7600,0.000029
output17,VGND,li1,56.1200,76.1600,0.000000
output16,VGND,li1,68.5400,70.7200,0.000031
output15,VGND,li1,68.5400,59.8400,0.000009
output14,VGND,li1,64.8600,54.4000,0.000038
output13,VGND,li1,68.5400,38.0800,0.000056
output12,VGND,li1,68.5400,16.3200,0.000015
output11,VGND,li1,68.5400,21.7600,0.000067
output10,VGND,li1,33.5800,10.8800,0.000001
input9,VGND,li1,7.5900,65.2800,0.000015
input8,VGND,li1,7.5900,43.5200,0.000094
input7,VGND,li1,7.5900,32.6400,0.000011
input6,VGND,li1,7.5900,43.5200,0.000094
input5,VGND,li1,9.4300,54.4000,0.000023
input4,VGND,li1,7.5900,48.9600,0.000013
input3,VGND,li1,20.4700,10.8800,0.000001
input2,VGND,li1,17.2500,10.8800,0.000001
input1,VGND,li1,23.6900,10.8800,0.000001
TAP_TAPCELL_ROW_23_99,VGND,li1,57.2700,75.8680,0.000000
TAP_TAPCELL_ROW_23_98,VGND,li1,44.3900,75.8680,0.000000
TAP_TAPCELL_ROW_23_97,VGND,li1,31.5100,75.8680,0.000000
TAP_TAPCELL_ROW_23_96,VGND,li1,18.6300,75.8680,0.000000
TAP_TAPCELL_ROW_22_95,VGND,li1,44.3900,71.0110,0.000028
TAP_TAPCELL_ROW_22_94,VGND,li1,18.6300,71.0110,0.000022
TAP_TAPCELL_ROW_21_93,VGND,li1,57.2700,70.4280,0.000031
TAP_TAPCELL_ROW_21_92,VGND,li1,31.5100,70.4280,0.000022
TAP_TAPCELL_ROW_20_91,VGND,li1,44.3900,65.5710,0.000020
TAP_TAPCELL_ROW_20_90,VGND,li1,18.6300,65.5710,0.000013
TAP_TAPCELL_ROW_19_89,VGND,li1,57.2700,64.9880,0.000025
TAP_TAPCELL_ROW_19_88,VGND,li1,31.5100,64.9880,0.000014
TAP_TAPCELL_ROW_18_87,VGND,li1,44.3900,60.1310,0.000009
TAP_TAPCELL_ROW_18_86,VGND,li1,18.6300,60.1310,0.000008
TAP_TAPCELL_ROW_17_85,VGND,li1,57.2700,59.5480,0.000009
TAP_TAPCELL_ROW_17_84,VGND,li1,31.5100,59.5480,0.000008
TAP_TAPCELL_ROW_16_83,VGND,li1,44.3900,54.6910,0.000028
TAP_TAPCELL_ROW_16_82,VGND,li1,18.6300,54.6910,0.000019
TAP_TAPCELL_ROW_15_81,VGND,li1,57.2700,54.1080,0.000036
TAP_TAPCELL_ROW_15_80,VGND,li1,31.5100,54.1080,0.000019
TAP_TAPCELL_ROW_14_79,VGND,li1,44.3900,49.2510,0.000023
TAP_TAPCELL_ROW_14_78,VGND,li1,18.6300,49.2510,0.000012
TAP_TAPCELL_ROW_13_77,VGND,li1,57.2700,48.6680,0.000028
TAP_TAPCELL_ROW_13_76,VGND,li1,31.5100,48.6680,0.000015
TAP_TAPCELL_ROW_12_75,VGND,li1,44.3900,43.8110,0.000190
TAP_TAPCELL_ROW_12_74,VGND,li1,18.6300,43.8110,0.000092
